FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-04-08,10:03:11,Baja California Sur,48,Disponible
2025-04-08,10:03:55,Michoacán,0,No disponible/Request failed with status code 400
2025-04-08,10:04:39,Durango,0,Disponible
2025-04-08,10:04:41,Sinaloa,0,Disponible
2025-04-08,10:04:44,Tabasco,0,Disponible
2025-04-08,10:04:46,Tamaulipas,0,Disponible
2025-04-08,10:04:47,Baja California,0,Disponible
2025-04-08,10:04:48,SESEA_CAMPECHE,0,Disponible
2025-04-09,10:03:22,Guanajuato,1,Disponible
2025-04-09,10:03:25,Quintana Roo,2,Disponible
2025-04-09,10:03:26,Chihuahua,2,Disponible
2025-04-09,10:03:27,Veracruz,0,Disponible
2025-04-09,10:03:29,Guerrero,0,Disponible
2025-04-09,10:03:30,Yucatán,0,Disponible
2025-04-09,10:03:32,Puebla,0,Disponible
2025-04-09,10:03:33,Jalisco,1,Disponible
2025-04-09,10:03:35,México,6,Disponible
2025-04-09,10:03:36,Tlaxcala,0,Disponible
2025-04-09,10:03:38,Baja California Sur,48,Disponible
2025-04-09,10:04:21,Michoacán,0,No disponible/Request failed with status code 400
2025-04-09,10:05:04,Durango,0,Disponible
2025-04-09,10:05:06,Sinaloa,0,Disponible
2025-04-09,10:05:08,Tabasco,0,Disponible
2025-04-09,10:05:10,Tamaulipas,0,Disponible
2025-04-09,10:05:12,Baja California,0,Disponible
2025-04-09,10:05:14,SESEA_CAMPECHE,0,Disponible
2025-04-10,10:02:50,Guanajuato,1,Disponible
2025-04-10,10:02:53,Quintana Roo,2,Disponible
2025-04-10,10:02:55,Chihuahua,2,Disponible
2025-04-10,10:02:56,Veracruz,0,Disponible
2025-04-10,10:02:58,Guerrero,0,Disponible
2025-04-10,10:03:00,Yucatán,0,Disponible
2025-04-10,10:03:02,Puebla,0,Disponible
2025-04-10,10:03:04,Jalisco,1,Disponible
2025-04-10,10:03:06,México,6,Disponible
2025-04-10,10:03:08,Tlaxcala,0,Disponible
2025-04-10,10:03:10,Baja California Sur,48,Disponible
2025-04-10,10:03:12,Michoacán,0,Disponible
2025-04-10,10:03:19,Durango,0,Disponible
2025-04-10,10:03:21,Sinaloa,0,Disponible
2025-04-10,10:03:24,Tabasco,0,Disponible
2025-04-10,10:03:26,Tamaulipas,0,Disponible
2025-04-10,10:03:28,Baja California,0,Disponible
2025-04-10,10:03:30,SESEA_CAMPECHE,0,Disponible
2025-04-11,10:03:00,Guanajuato,1,Disponible
2025-04-11,10:03:02,Quintana Roo,2,Disponible
2025-04-11,10:03:04,Chihuahua,2,Disponible
2025-04-11,10:03:04,Veracruz,0,Disponible
2025-04-11,10:03:06,Guerrero,0,Disponible
2025-04-11,10:03:08,Yucatán,0,Disponible
2025-04-11,10:03:09,Puebla,0,Disponible
2025-04-11,10:03:10,Jalisco,1,Disponible
2025-04-11,10:03:12,México,6,Disponible
2025-04-11,10:03:14,Tlaxcala,0,Disponible
2025-04-11,10:03:15,Baja California Sur,48,Disponible
2025-04-11,10:03:16,Michoacán,0,Disponible
2025-04-11,10:03:18,Durango,0,Disponible
2025-04-11,10:03:19,Sinaloa,0,Disponible
2025-04-11,10:03:22,Tabasco,0,Disponible
2025-04-11,10:03:24,Tamaulipas,0,Disponible
2025-04-11,10:03:26,Baja California,0,Disponible
2025-04-11,10:03:27,SESEA_CAMPECHE,0,Disponible
2025-04-14,10:09:37,Guanajuato,1,Disponible
2025-04-14,10:09:39,Quintana Roo,2,Disponible
2025-04-14,10:09:41,Chihuahua,2,Disponible
2025-04-14,10:09:42,Veracruz,0,Disponible
2025-04-14,10:09:44,Guerrero,0,Disponible
2025-04-14,10:09:46,Yucatán,0,Disponible
2025-04-14,10:09:48,Puebla,0,Disponible
2025-04-14,10:09:50,Jalisco,1,Disponible
2025-04-14,10:09:53,México,6,Disponible
2025-04-14,10:09:55,Tlaxcala,0,Disponible
2025-04-14,10:09:57,Baja California Sur,48,Disponible
2025-04-14,10:09:58,Michoacán,0,Disponible
2025-04-14,10:10:00,Durango,0,Disponible
2025-04-14,10:10:02,Sinaloa,0,Disponible
2025-04-14,10:10:05,Tabasco,0,Disponible
2025-04-14,10:10:07,Tamaulipas,0,Disponible
2025-04-14,10:10:09,Baja California,0,Disponible
2025-04-14,10:10:11,SESEA_CAMPECHE,0,Disponible
2025-04-15,10:02:50,Guanajuato,1,Disponible
2025-04-15,10:02:54,Quintana Roo,2,Disponible
2025-04-15,10:03:28,Chihuahua,2,Disponible
2025-04-15,10:03:30,Veracruz,0,Disponible
2025-04-15,10:03:33,Guerrero,0,Disponible
2025-04-15,10:03:35,Yucatán,0,Disponible
2025-04-15,10:03:38,Puebla,0,Disponible
2025-04-15,10:03:40,Jalisco,1,Disponible
2025-04-15,10:03:43,México,6,Disponible
2025-04-15,10:03:46,Tlaxcala,0,Disponible
2025-04-15,10:03:48,Baja California Sur,48,Disponible
2025-04-15,10:03:50,Michoacán,0,Disponible
2025-04-15,10:03:53,Durango,0,Disponible
2025-04-15,10:03:56,Sinaloa,0,Disponible
2025-04-15,10:04:00,Tabasco,0,Disponible
2025-04-15,10:04:02,Tamaulipas,0,Disponible
2025-04-15,10:04:05,Baja California,0,Disponible
2025-04-15,10:04:07,SESEA_CAMPECHE,0,Disponible
2025-04-21,10:03:01,Guanajuato,1,Disponible
2025-04-21,10:03:04,Quintana Roo,2,Disponible
2025-04-21,10:03:06,Chihuahua,2,Disponible
2025-04-21,10:03:07,Veracruz,0,Disponible
2025-04-21,10:03:09,Guerrero,0,Disponible
2025-04-21,10:03:11,SESEA_Yucatan,0,Disponible
2025-04-21,10:03:12,Puebla,0,Disponible
2025-04-21,10:03:15,Jalisco,1,Disponible
2025-04-21,10:03:18,SESEA_EdoMex,6,Disponible
2025-04-21,10:03:20,Tlaxcala,0,Disponible
2025-04-21,10:03:22,Baja California Sur,48,Disponible
2025-04-21,10:03:25,Michoacán,0,Disponible
2025-04-21,10:03:27,Durango,0,Disponible
2025-04-21,10:03:31,Sinaloa,0,Disponible
2025-04-21,10:03:34,Tabasco,0,Disponible
2025-04-21,10:03:36,Tamaulipas,0,Disponible
2025-04-21,10:03:38,Baja California,0,Disponible
2025-04-21,10:03:40,Campeche,0,Disponible
2025-04-21,10:03:42,SESEA_Zacatecas,1,Disponible
2025-04-22,10:03:22,Guanajuato,1,Disponible
2025-04-22,10:03:26,Quintana Roo,2,Disponible
2025-04-22,10:03:29,Chihuahua,2,Disponible
2025-04-22,10:03:31,Veracruz,0,Disponible
2025-04-22,10:03:33,Guerrero,0,Disponible
2025-04-22,10:03:36,SESEA_Yucatan,0,Disponible
2025-04-22,10:03:38,Puebla,0,Disponible
2025-04-22,10:03:41,Jalisco,1,Disponible
2025-04-22,10:03:44,SESEA_EdoMex,6,Disponible
2025-04-22,10:03:46,Tlaxcala,0,Disponible
2025-04-22,10:03:49,Baja California Sur,48,Disponible
2025-04-22,10:03:51,Michoacán,0,Disponible
2025-04-22,10:03:54,Durango,0,Disponible
2025-04-22,10:03:57,Sinaloa,0,Disponible
2025-04-22,10:04:00,Tabasco,0,Disponible
2025-04-22,10:04:03,Tamaulipas,0,Disponible
2025-04-22,10:04:06,Baja California,0,Disponible
2025-04-22,10:04:08,Campeche,0,Disponible
2025-04-22,10:04:11,SESEA_Zacatecas,1,Disponible
2025-04-23,10:13:04,Guanajuato,1,Disponible
2025-04-23,10:13:12,Quintana Roo,2,Disponible
2025-04-23,10:13:14,Chihuahua,2,Disponible
2025-04-23,10:13:14,Veracruz,0,Disponible
2025-04-23,10:13:16,Guerrero,0,Disponible
2025-04-23,10:13:17,SESEA_Yucatan,0,Disponible
2025-04-23,10:13:19,Puebla,0,Disponible
2025-04-23,10:13:20,Jalisco,1,Disponible
2025-04-23,10:13:22,SESEA_EdoMex,6,Disponible
2025-04-23,10:13:23,Tlaxcala,0,Disponible
2025-04-23,10:13:25,Baja California Sur,48,Disponible
2025-04-23,10:13:26,Michoacán,0,Disponible
2025-04-23,10:13:28,Durango,0,Disponible
2025-04-23,10:13:29,Sinaloa,0,Disponible
2025-04-23,10:13:32,Tabasco,0,Disponible
2025-04-23,10:13:33,Tamaulipas,0,Disponible
2025-04-23,10:13:35,Baja California,0,Disponible
2025-04-23,10:13:42,Campeche,0,No disponible/Request failed with status code 400
2025-04-23,10:13:49,SESEA_Zacatecas,1,Disponible
2025-04-24,10:03:08,Guanajuato,1,Disponible
2025-04-24,10:03:11,Quintana Roo,2,Disponible
2025-04-24,10:03:12,Chihuahua,2,Disponible
2025-04-24,10:03:13,Veracruz,0,Disponible
2025-04-24,10:03:15,Guerrero,0,Disponible
2025-04-24,10:03:17,Yucatán,0,Disponible
2025-04-24,10:03:19,Puebla,0,Disponible
2025-04-24,10:03:21,Jalisco,1,Disponible
2025-04-24,10:03:22,México,6,Disponible
2025-04-24,10:03:25,Tlaxcala,0,Disponible
2025-04-24,10:03:26,Baja California Sur,48,Disponible
2025-04-24,10:03:29,Michoacán,0,Disponible
2025-04-24,10:03:30,Durango,0,Disponible
2025-04-24,10:03:32,Sinaloa,0,Disponible
2025-04-24,10:03:35,Tabasco,0,Disponible
2025-04-24,10:03:37,Tamaulipas,0,Disponible
2025-04-24,10:03:39,Baja California,0,Disponible
2025-04-24,10:03:46,Campeche,0,No disponible/Request failed with status code 400
2025-04-24,10:03:53,Zacatecas,1,Disponible
2025-04-25,10:11:31,Guanajuato,1,Disponible
2025-04-25,10:11:33,Quintana Roo,2,Disponible
2025-04-25,10:11:35,Chihuahua,2,Disponible
2025-04-25,10:11:36,Veracruz,0,Disponible
2025-04-25,10:11:38,Guerrero,0,Disponible
2025-04-25,10:11:40,Yucatán,0,Disponible
2025-04-25,10:11:42,Puebla,0,Disponible
2025-04-25,10:11:44,Jalisco,1,Disponible
2025-04-25,10:11:45,México,6,Disponible
2025-04-25,10:11:47,Tlaxcala,0,Disponible
2025-04-25,10:11:49,Baja California Sur,48,Disponible
2025-04-25,10:11:51,Michoacán,0,Disponible
2025-04-25,10:12:02,Durango,0,Disponible
2025-04-25,10:12:04,Sinaloa,0,Disponible
2025-04-25,10:12:07,Tabasco,0,Disponible
2025-04-25,10:12:09,Tamaulipas,0,Disponible
2025-04-25,10:12:11,Baja California,0,Disponible
2025-04-25,10:12:18,Campeche,0,No disponible/Request failed with status code 400
2025-04-25,10:12:25,Zacatecas,1,Disponible
2025-04-28,10:11:58,Guanajuato,1,Disponible
2025-04-28,10:12:00,Quintana Roo,2,Disponible
2025-04-28,10:12:02,Chihuahua,2,Disponible
2025-04-28,10:12:04,Veracruz,0,Disponible
2025-04-28,10:12:06,Guerrero,0,Disponible
2025-04-28,10:12:08,Yucatán,0,Disponible
2025-04-28,10:12:09,Puebla,0,Disponible
